TOPIC,SUBTOPIC,SUBTOPIC_ID,TAXONOMY,TAXONOMY_ID,CLASSIFICATION,CLASSIFICATION_ID,GROUP,GROUP_ID,GROUP_ORDER,SUBGROUP,SUBGROUP_ID,SUBGROUP_ORDER,NESTING_LABEL,NESTING_LABEL_ID,ESTIMATE_TYPE,ESTIMATE_TYPE_ID,TIME_PERIOD,TIME_PERIOD_ID,ESTIMATE,STANDARD_ERROR,ESTIMATE_LCI,ESTIMATE_UCI,FLAG,FOOTNOTE_ID_LIST
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Race and Hispanic origin,9,9,"White only, non-Hispanic",32,32,,,"Percent of population, crude",1,2020,,16.8,,16.2,17.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Race and Hispanic origin,9,9,"White only, non-Hispanic",32,32,,,"Percent of population, crude",1,2021,,17.6,,17,18.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Race and Hispanic origin,9,9,"White only, non-Hispanic",32,32,,,"Percent of population, crude",1,2022,,19.2,,18.5,19.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Race and Hispanic origin,9,9,"White only, non-Hispanic",32,32,,,"Percent of population, crude",1,2023,,19,,18.3,19.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Race and Hispanic origin,9,9,"White only, non-Hispanic",32,32,,,"Percent of population, crude",1,2024,,19.3,,18.7,20,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Other races, non-Hispanic",33,33,,,"Percent of population, crude",1,2019,,9,,7.7,10.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Other races, non-Hispanic",33,33,,,"Percent of population, crude",1,2020,,10.4,,8.6,12.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Other races, non-Hispanic",33,33,,,"Percent of population, crude",1,2021,,9.8,,8.5,11.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Other races, non-Hispanic",33,33,,,"Percent of population, crude",1,2022,,11.8,,10.2,13.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Other races, non-Hispanic",33,33,,,"Percent of population, crude",1,2023,,9.2,,7.9,10.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Race and Hispanic origin,9,9,"Other races, non-Hispanic",33,33,,,"Percent of population, crude",1,2024,,10,,8.7,11.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA02,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Female,34,34,,,"Percent of population, crude",1,2019,,12.7,,12.1,13.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Female,34,34,,,"Percent of population, crude",1,2020,,11.9,,11.3,12.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Female,34,34,,,"Percent of population, crude",1,2021,,13.3,,12.7,13.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Female,34,34,,,"Percent of population, crude",1,2022,,13.6,,12.9,14.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Female,34,34,,,"Percent of population, crude",1,2023,,13.9,,13.2,14.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Female,34,34,,,"Percent of population, crude",1,2024,,14.2,,13.5,14.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Male,35,35,,,"Percent of population, crude",1,2019,,16.7,,15.9,17.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Male,35,35,,,"Percent of population, crude",1,2020,,15.8,,15,16.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Male,35,35,,,"Percent of population, crude",1,2021,,15.5,,14.8,16.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Male,35,35,,,"Percent of population, crude",1,2022,,17.6,,16.8,18.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Male,35,35,,,"Percent of population, crude",1,2023,,17,,16.2,17.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sex,10,10,Male,35,35,,,"Percent of population, crude",1,2024,,17.3,,16.5,18.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Bisexual,36,36,,,"Percent of population, crude",1,2019,,16.4,,12.3,21.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Bisexual,36,36,,,"Percent of population, crude",1,2020,,17.5,,13,22.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Bisexual,36,36,,,"Percent of population, crude",1,2021,,14,,10.8,17.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Bisexual,36,36,,,"Percent of population, crude",1,2022,,16.5,,13,20.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Bisexual,36,36,,,"Percent of population, crude",1,2023,,18.1,,14.7,21.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Bisexual,36,36,,,"Percent of population, crude",1,2024,,17.9,,14.6,21.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Gay or Lesbian,37,37,,,"Percent of population, crude",1,2019,,10.7,,7.6,14.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Gay or Lesbian,37,37,,,"Percent of population, crude",1,2020,,12.5,,8.9,17,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Gay or Lesbian,37,37,,,"Percent of population, crude",1,2021,,11.5,,8.8,14.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Gay or Lesbian,37,37,,,"Percent of population, crude",1,2022,,15,,11.6,18.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Gay or Lesbian,37,37,,,"Percent of population, crude",1,2023,,14.7,,11.6,18.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Gay or Lesbian,37,37,,,"Percent of population, crude",1,2024,,15.7,,12.4,19.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Straight,38,38,,,"Percent of population, crude",1,2019,,14.6,,14.1,15.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Straight,38,38,,,"Percent of population, crude",1,2020,,13.7,,13.2,14.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Straight,38,38,,,"Percent of population, crude",1,2021,,14.5,,14,15,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Straight,38,38,,,"Percent of population, crude",1,2022,,15.6,,15,16.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Straight,38,38,,,"Percent of population, crude",1,2023,,15.4,,14.9,15.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Sexual orientation,11,11,Straight,38,38,,,"Percent of population, crude",1,2024,,15.6,,15,16.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA14,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Veteran,39,39,,,"Percent of population, crude",1,2019,,32.3,,30.2,34.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Veteran,39,39,,,"Percent of population, crude",1,2020,,29.5,,27.6,31.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Veteran,39,39,,,"Percent of population, crude",1,2021,,30.8,,28.8,32.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Veteran,39,39,,,"Percent of population, crude",1,2022,,33.3,,31.2,35.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Veteran,39,39,,,"Percent of population, crude",1,2023,,32.2,,30.1,34.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Veteran,39,39,,,"Percent of population, crude",1,2024,,34,,31.8,36.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Non-veteran,40,40,,,"Percent of population, crude",1,2019,,13,,12.5,13.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Non-veteran,40,40,,,"Percent of population, crude",1,2020,,12.4,,11.9,12.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Non-veteran,40,40,,,"Percent of population, crude",1,2021,,13.1,,12.6,13.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Non-veteran,40,40,,,"Percent of population, crude",1,2022,,14.2,,13.6,14.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Non-veteran,40,40,,,"Percent of population, crude",1,2023,,14.1,,13.6,14.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Demographic Characteristic,1,Veteran status,12,12,Non-veteran,40,40,,,"Percent of population, crude",1,2024,,14.3,,13.7,14.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA16,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Large MSA,41,41,,,"Percent of population, crude",1,2019,,12.3,,11.7,12.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Large MSA,41,41,,,"Percent of population, crude",1,2020,,11.6,,11,12.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Large MSA,41,41,,,"Percent of population, crude",1,2021,,12.2,,11.6,12.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Large MSA,41,41,,,"Percent of population, crude",1,2022,,13.2,,12.6,13.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Large MSA,41,41,,,"Percent of population, crude",1,2023,,13.3,,12.7,13.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Large MSA,41,41,,,"Percent of population, crude",1,2024,,13.5,,12.9,14.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Small MSA,42,42,,,"Percent of population, crude",1,2019,,15.7,,14.8,16.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Small MSA,42,42,,,"Percent of population, crude",1,2020,,14.9,,13.9,15.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Small MSA,42,42,,,"Percent of population, crude",1,2021,,15.7,,14.8,16.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Small MSA,42,42,,,"Percent of population, crude",1,2022,,16.9,,15.9,17.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Small MSA,42,42,,,"Percent of population, crude",1,2023,,16.9,,15.9,17.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Small MSA,42,42,,,"Percent of population, crude",1,2024,,17.2,,16.1,18.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Non-MSA,43,43,,,"Percent of population, crude",1,2019,,21.1,,19.5,22.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Non-MSA,43,43,,,"Percent of population, crude",1,2020,,19.9,,18.2,21.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Non-MSA,43,43,,,"Percent of population, crude",1,2021,,20.3,,18.8,21.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Non-MSA,43,43,,,"Percent of population, crude",1,2022,,21.6,,19.8,23.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Non-MSA,43,43,,,"Percent of population, crude",1,2023,,20.6,,19,22.2,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Metropolitan statistical area,13,13,Non-MSA,43,43,,,"Percent of population, crude",1,2024,,21,,19.5,22.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA07,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Northeast,44,44,,,"Percent of population, crude",1,2019,,13.3,,12.2,14.5,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Northeast,44,44,,,"Percent of population, crude",1,2020,,11.9,,10.9,12.9,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Northeast,44,44,,,"Percent of population, crude",1,2021,,12,,11,13.1,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Northeast,44,44,,,"Percent of population, crude",1,2022,,13.2,,11.9,14.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Northeast,44,44,,,"Percent of population, crude",1,2023,,13.4,,12.2,14.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Northeast,44,44,,,"Percent of population, crude",1,2024,,14.1,,13,15.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Midwest,45,45,,,"Percent of population, crude",1,2019,,16.1,,14.9,17.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Midwest,45,45,,,"Percent of population, crude",1,2020,,15.4,,14.3,16.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Midwest,45,45,,,"Percent of population, crude",1,2021,,16.5,,15.4,17.6,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Midwest,45,45,,,"Percent of population, crude",1,2022,,17.6,,16.5,18.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Midwest,45,45,,,"Percent of population, crude",1,2023,,18.4,,17.2,19.7,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,Midwest,45,45,,,"Percent of population, crude",1,2024,,17.2,,16.2,18.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,South,46,46,,,"Percent of population, crude",1,2019,,14.4,,13.5,15.3,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,South,46,46,,,"Percent of population, crude",1,2020,,13.5,,12.6,14.4,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
Any difficulty hearing,,,Functioning and disability,100,Geographic Characteristic,2,Region,14,14,South,46,46,,,"Percent of population, crude",1,2021,,14.1,,13.4,14.8,,"NT_NHISA00,NT_NHISA999,FN_NHISA06,FN_NHISA36,SC_NHISA00"
